,jyoCd,Kyori,TrackCD,LR,taikei_0,taikei_1,taikei_2,taikei_3,taikei_4,taikei_5,taikei_10,taikei_11,taikei_12,taikei_13,taikei_14,taikei_15
23815,09,1600,1,1,2,2,2,2,2,2,2,1,2,2,2,2
23816,09,1600,1,1,2,2,2,2,2,2,2,2,3,3,3,3
23817,09,1600,1,1,2,2,2,2,2,2,3,3,2,2,3,3
23818,09,1600,1,1,2,3,2,2,2,2,3,2,0,0,1,1
23819,09,1600,1,1,0,3,3,3,2,1,3,2,0,0,2,2
23820,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,3,3
23821,09,1800,2,1,2,2,2,2,2,2,1,1,2,1,1,2
23822,09,1800,2,1,2,2,2,2,2,1,3,2,2,2,3,3
23823,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,3
23824,09,1800,2,1,2,2,2,3,2,1,2,1,3,3,2,2
23825,09,1800,2,1,2,2,2,2,2,2,2,1,3,2,2,2
23826,09,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
23827,09,1800,2,1,2,2,2,2,2,2,2,2,1,1,2,2
23828,09,1800,2,1,2,2,2,2,2,1,2,1,3,3,1,1
23829,09,1800,2,1,2,3,2,2,2,1,2,1,2,2,1,1
23830,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,2
23831,09,1800,2,1,2,3,2,2,2,1,2,2,2,2,2,2
23832,09,1800,2,1,2,2,2,2,2,1,2,2,1,1,1,1
23833,03,1150,2,1,3,3,3,2,2,2,3,3,3,3,3,3
23834,03,1150,2,1,2,3,2,3,2,2,3,2,2,2,2,3
23835,03,1150,2,1,2,2,2,2,2,1,3,2,3,3,2,2
23836,03,1150,2,1,2,3,3,3,2,1,2,2,2,1,2,2
23837,03,1150,2,1,2,2,2,2,2,1,1,1,2,3,3,3
23838,03,1150,2,1,2,3,3,3,2,2,3,2,2,2,3,3
23839,03,1150,2,1,1,2,2,2,2,1,1,1,2,2,2,2
23840,03,1150,2,1,2,3,3,3,2,2,3,3,3,3,2,3
23841,03,1150,2,1,2,3,2,2,2,1,2,2,3,3,3,3
23842,03,1150,2,1,2,2,2,2,2,1,2,1,3,3,2,2
23843,03,1150,2,1,2,2,2,2,2,1,1,1,2,2,1,1
23844,03,1150,2,1,2,2,2,2,2,1,2,2,2,2,2,3
23845,03,1150,2,1,2,3,2,2,2,2,2,1,2,2,2,2
23846,03,1150,2,1,3,3,3,2,2,1,3,2,3,3,3,3
23847,06,1800,2,1,2,2,2,2,2,1,2,1,0,0,3,3
23848,06,1800,2,1,0,2,2,3,2,2,2,1,2,1,2,2
23849,06,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
23850,06,1800,2,1,2,2,2,2,2,2,2,2,3,3,2,3
23851,06,1800,2,1,2,2,2,3,2,2,1,1,3,3,1,2
23852,06,1800,2,1,2,3,2,2,2,1,3,2,3,3,3,3
23853,06,1800,2,1,0,3,2,3,2,2,2,1,0,0,3,3
23854,06,1800,2,1,2,2,2,3,2,1,1,1,3,3,2,3
23855,06,1800,2,1,2,2,2,2,2,2,2,1,3,3,3,3
23856,06,1800,2,1,2,2,2,3,2,1,2,1,2,2,2,3
23857,06,1800,2,1,2,2,2,3,2,1,2,1,1,1,2,3
23858,06,4250,3,9,2,2,2,3,2,1,3,2,1,1,2,3
23859,06,4250,3,9,2,3,3,3,2,1,2,2,2,2,2,2
23860,06,4250,3,9,2,2,2,2,2,2,1,1,0,0,3,3
23861,06,4250,3,9,2,3,3,2,2,1,2,2,1,1,2,3
23862,06,4250,3,9,2,3,2,3,2,1,2,1,3,3,2,3
23863,06,4250,3,9,2,3,3,3,2,2,2,1,2,2,2,2
23864,06,4250,3,9,2,2,2,2,2,1,2,1,2,1,2,3
23865,06,4250,3,9,3,2,2,2,2,1,2,2,3,3,2,3
23866,06,4250,3,9,2,2,2,2,2,1,2,1,2,2,3,3
23867,06,4250,3,9,2,3,2,2,2,1,2,1,3,3,3,3
23868,06,4250,3,9,2,3,2,2,2,2,2,2,1,1,2,2
23869,06,1800,2,1,0,3,2,3,2,2,2,1,0,0,1,2
23870,06,1800,2,1,2,2,2,2,2,1,2,1,2,1,3,3
23871,06,1800,2,1,2,3,2,2,2,1,3,2,2,1,3,3
23872,06,1800,2,1,0,2,2,3,2,2,2,1,0,0,2,2
23873,06,1800,2,1,2,3,2,3,2,2,3,2,2,3,2,2
23874,06,1800,2,1,2,3,3,3,2,1,2,2,2,1,3,3
23875,06,1800,2,1,0,2,2,3,2,2,2,1,3,3,2,2
23876,06,1800,2,1,2,2,2,3,2,2,1,1,3,3,2,3
23877,06,1800,2,1,2,2,2,2,2,1,2,1,3,2,2,3
23878,06,1800,2,1,2,2,2,2,2,1,1,1,2,1,3,3
23879,06,1800,2,1,0,3,3,3,2,2,2,2,3,3,2,2
23880,06,1800,2,1,2,3,2,2,2,1,3,2,3,3,2,2
23881,06,1800,2,1,2,3,2,2,2,1,3,2,2,2,3,3
23882,06,1800,2,1,0,2,2,2,2,1,2,2,0,0,2,2
23883,06,1800,2,1,0,2,2,3,2,1,2,1,1,1,2,2
23884,09,1800,1,1,2,2,2,2,2,2,2,1,2,2,2,2
23885,09,1800,1,1,2,2,2,2,2,1,2,2,1,2,3,3
23886,09,1800,1,1,2,2,2,2,2,2,2,1,2,1,2,3
23887,09,1800,1,1,2,3,3,3,2,2,3,2,0,0,2,2
23888,09,1800,1,1,2,3,2,2,2,1,3,2,2,1,1,1
23889,09,1800,1,1,3,3,2,2,2,1,3,3,3,3,3,3
23890,09,1800,1,1,2,2,2,2,2,2,3,2,2,2,3,3
23891,09,1800,1,1,2,2,2,3,2,2,2,2,3,2,2,2
23892,09,1800,1,1,2,2,2,3,2,1,2,2,2,2,3,3
23893,09,1800,1,1,2,2,2,2,2,1,1,1,2,2,1,2
23894,09,1800,1,1,2,3,2,2,2,1,3,2,1,1,2,2
23895,09,1800,1,1,2,3,2,2,2,1,3,3,3,3,1,2
23896,09,1200,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23897,09,1200,2,1,2,2,2,2,2,1,2,2,1,1,3,3
23898,09,1200,2,1,2,2,2,2,2,2,2,1,2,1,1,1
23899,09,1200,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23900,09,1200,2,1,3,2,2,2,2,2,3,2,2,1,3,3
23901,09,1200,2,1,2,2,2,2,2,2,3,2,2,2,3,3
23902,09,1200,2,1,2,3,2,2,2,2,2,1,3,2,2,2
23903,09,1200,2,1,2,2,2,2,2,2,2,1,3,3,2,2
23904,09,1200,2,1,2,2,2,2,2,1,2,1,3,2,3,3
23905,09,1200,2,1,2,2,2,3,2,1,2,1,2,2,3,3
23906,09,1200,2,1,2,3,2,2,2,2,2,1,2,2,2,2
23907,09,1200,2,1,2,2,2,2,2,2,2,1,3,3,2,2
23908,09,1600,1,1,2,3,3,2,2,2,3,3,2,2,2,2
23909,09,1600,1,1,2,3,2,2,2,1,2,2,1,2,2,3
23910,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23911,09,1600,1,1,0,3,2,3,2,2,2,2,0,0,3,3
23912,09,1600,1,1,2,2,2,2,2,1,2,1,2,2,2,2
23913,09,1600,1,1,2,2,2,2,2,1,3,2,2,2,3,3
23914,09,1600,1,1,2,2,2,2,2,1,3,2,2,1,2,2
23915,09,1600,1,1,2,3,3,2,2,1,3,2,3,2,2,2
23916,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,1,1
23917,09,1600,1,1,2,3,2,2,2,2,3,2,2,2,3,3
23918,09,1600,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23919,09,1600,1,1,2,2,2,3,2,1,3,2,3,3,2,2
23920,09,1600,1,1,2,2,2,3,2,2,2,1,3,3,2,3
23921,09,1600,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23922,09,1600,1,1,2,3,2,2,2,2,3,3,3,2,3,3
23923,09,2000,2,1,2,2,2,2,2,1,1,1,2,2,2,2
23924,09,2000,2,1,3,2,3,2,2,1,3,2,3,3,3,3
23925,09,2000,2,1,2,2,2,2,2,2,2,2,2,1,1,2
23926,09,2000,2,1,2,2,2,2,2,2,2,2,2,1,1,1
23927,09,2000,2,1,2,2,2,3,2,1,1,1,2,2,2,2
23928,09,2000,2,1,1,2,2,2,2,1,2,1,2,1,2,2
23929,09,2000,2,1,2,3,3,2,2,1,3,2,2,2,2,2
23930,09,2000,2,1,2,2,2,2,2,1,3,2,3,3,2,2
23931,09,2000,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23932,09,2000,2,1,2,3,2,2,2,1,2,2,2,1,3,3
23933,09,2000,2,1,2,3,3,2,2,1,3,3,2,2,3,3
23934,09,2000,2,1,2,2,2,2,2,2,1,1,2,2,1,2
23935,09,2000,2,1,2,2,2,2,2,2,3,2,2,2,3,3
23936,09,2000,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23937,03,2000,1,1,2,3,2,2,2,2,3,2,2,2,2,3
23938,03,2000,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23939,03,2000,1,1,3,3,3,2,2,1,3,2,3,2,2,2
23940,03,2000,1,1,2,3,2,2,2,1,2,2,1,1,2,2
23941,03,2000,1,1,2,3,2,2,2,1,2,1,2,2,2,3
23942,03,2000,1,1,2,2,2,2,2,2,2,2,2,2,2,2
23943,03,2000,1,1,2,3,2,3,2,2,2,1,3,3,3,3
23944,03,2000,1,1,2,2,2,2,2,2,2,1,2,3,1,1
23945,03,2000,1,1,2,3,3,3,2,2,3,2,3,3,1,2
23946,03,2000,1,1,2,3,3,3,3,1,3,3,3,2,2,2
23947,03,2000,1,1,2,3,2,2,2,2,3,2,2,2,2,2
23948,03,2000,1,1,2,3,2,2,2,1,2,2,3,3,1,2
23949,03,2000,1,1,2,3,2,2,2,1,3,2,2,2,3,3
23950,03,2000,1,1,2,3,2,3,2,2,2,2,3,3,2,2
23951,03,2600,1,1,0,3,2,3,2,2,2,2,1,1,2,2
23952,03,2600,1,1,2,2,2,2,2,1,1,1,3,3,2,2
23953,03,2600,1,1,2,3,3,2,2,2,2,2,3,3,1,2
23954,03,2600,1,1,2,2,2,2,2,2,2,2,3,2,2,2
23955,03,2600,1,1,0,2,2,2,1,1,2,1,0,0,2,2
23956,03,2600,1,1,2,3,2,3,2,2,2,2,3,3,2,2
23957,03,2600,1,1,2,2,2,2,2,2,2,1,2,1,3,3
23958,03,2600,1,1,2,3,3,3,2,1,3,2,3,3,2,2
23959,03,2600,1,1,2,3,2,3,2,2,2,2,0,0,2,3
23960,03,2600,1,1,2,2,2,3,2,2,2,2,2,1,2,2
23961,03,2600,1,1,2,3,2,2,2,2,3,2,1,2,2,3
23962,03,2600,1,1,2,3,2,2,2,1,3,2,1,1,3,3
23963,03,2600,1,1,2,3,2,2,2,1,3,2,2,1,2,2
23964,03,2600,1,1,2,3,3,2,2,1,3,2,3,3,2,2
23965,03,2600,1,1,2,2,2,2,2,1,1,1,2,1,2,2
23966,06,1200,1,1,2,3,3,2,2,1,2,1,0,0,3,3
23967,06,1200,1,1,2,3,3,3,2,2,3,3,2,2,1,2
23968,06,1200,1,1,2,3,3,2,2,1,3,2,3,3,2,2
23969,06,1200,1,1,2,3,3,2,2,2,3,2,0,0,3,3
23970,06,1200,1,1,3,3,3,2,2,1,2,1,3,3,2,2
23971,06,1200,1,1,2,3,2,2,2,2,2,1,3,3,3,3
23972,06,1200,1,1,2,3,3,3,2,2,3,2,3,3,2,3
23973,06,1200,1,1,2,3,3,3,2,1,3,2,2,2,3,3
23974,06,1200,1,1,0,3,3,3,2,1,2,1,3,2,2,3
23975,06,1200,1,1,0,2,2,3,2,2,2,1,0,0,2,2
23976,06,1200,1,1,2,3,3,3,3,2,2,2,2,2,3,3
23977,06,2000,1,1,2,3,2,3,3,1,3,2,3,3,1,1
23978,06,2000,1,1,2,2,2,2,2,2,1,1,2,2,1,1
23979,06,2000,1,1,2,3,2,2,2,1,2,2,2,2,1,2
23980,06,2000,1,1,2,3,2,2,2,1,2,1,2,2,2,3
23981,06,2000,1,1,2,3,2,3,2,2,2,1,0,0,1,2
23982,06,2000,1,1,2,3,3,3,3,2,2,2,2,1,2,2
23983,06,2000,1,1,2,3,2,2,2,2,2,2,2,1,2,3
23984,06,2000,1,1,0,2,2,3,2,2,2,1,0,0,1,1
23985,06,2000,1,1,2,2,2,3,2,2,2,1,1,1,1,1
23986,06,2000,1,1,2,3,2,3,2,2,3,3,3,3,2,2
23987,06,2000,1,1,2,2,2,2,2,1,2,1,1,1,2,2
23988,06,2000,1,1,0,2,2,3,2,1,2,2,0,0,3,3
23989,06,2000,1,1,2,2,2,2,2,1,2,1,2,2,2,2
23990,06,2000,1,1,1,1,1,2,2,1,1,1,2,2,2,3
23991,06,1200,2,1,2,3,2,2,2,1,2,2,3,2,3,2
23992,06,1200,2,1,2,3,3,2,2,2,1,1,3,3,2,3
23993,06,1200,2,1,3,3,3,2,2,1,3,2,1,2,2,2
23994,06,1200,2,1,2,2,2,2,2,1,2,1,3,2,2,2
23995,06,1200,2,1,3,3,3,2,2,1,3,2,2,1,2,2
23996,06,1200,2,1,0,3,3,3,2,2,2,1,3,3,2,3
23997,06,1200,2,1,2,2,2,2,2,2,2,1,2,2,2,2
23998,06,1200,2,1,2,2,2,2,2,1,1,1,2,2,2,3
23999,06,1200,2,1,2,3,3,2,2,2,3,2,3,3,2,2
24000,06,1200,2,1,2,3,2,2,2,1,3,2,3,3,3,3
24001,06,1200,2,1,3,2,2,2,2,2,2,1,2,2,2,3
24002,06,1200,2,1,3,3,3,3,3,2,3,3,3,3,3,3
24003,06,2000,1,1,2,2,2,2,1,2,2,2,1,2,3,3
24004,06,2000,1,1,2,2,2,2,2,2,1,1,2,2,2,2
24005,06,2000,1,1,0,3,3,3,2,2,2,2,0,0,1,2
24006,06,2000,1,1,2,2,2,2,1,2,2,1,2,2,2,2
24007,06,2000,1,1,2,2,2,2,2,2,2,2,3,3,2,2
24008,06,2000,1,1,2,3,2,2,2,1,2,2,2,2,3,3
24009,06,2000,1,1,0,3,2,3,2,1,2,2,0,0,2,3
24010,06,2000,1,1,2,3,2,2,2,1,2,1,2,2,2,3
24011,06,2000,1,1,0,3,3,2,2,2,3,2,2,2,2,3
24012,06,2000,1,1,2,2,2,2,2,1,2,1,2,2,3,3
24013,06,2000,1,1,0,2,2,3,2,2,2,1,0,0,1,1
24014,06,2000,1,1,2,2,2,2,2,2,3,2,1,2,3,3
24015,06,2000,1,1,2,2,2,2,2,1,2,1,2,2,2,2
24016,06,2000,1,1,0,1,1,2,2,1,2,1,2,2,1,2
24017,06,2000,1,1,2,2,2,2,2,1,3,2,2,2,2,2
24018,06,1600,1,1,2,2,2,2,2,2,2,1,1,1,2,1
24019,06,1600,1,1,2,3,2,3,2,2,2,2,3,3,2,3
24020,06,1600,1,1,2,3,2,2,2,1,3,2,3,2,2,2
24021,06,1600,1,1,2,2,2,2,2,2,2,1,3,2,2,3
24022,06,1600,1,1,2,3,2,2,2,2,3,2,1,1,3,3
24023,06,1600,1,1,2,2,2,3,2,2,2,2,2,1,3,3
24024,06,1600,1,1,2,2,2,2,2,2,3,2,2,2,1,1
24025,06,1600,1,1,2,3,2,3,2,1,3,2,3,3,1,2
24026,06,1600,1,1,2,3,2,3,2,2,3,2,0,0,2,2
24027,06,1600,1,1,2,3,2,2,2,1,2,2,3,3,2,3
24028,06,1600,1,1,2,3,2,2,2,1,3,2,3,3,2,3
24029,06,1600,1,1,2,3,2,2,2,1,3,2,3,3,2,2
24030,06,1600,1,1,2,2,2,3,2,2,2,1,3,3,2,3
24031,06,1600,1,1,0,3,3,3,2,2,3,2,0,0,2,2
24032,09,1200,1,1,2,2,2,2,2,1,2,2,2,2,3,3
24033,09,1200,1,1,2,3,2,2,2,2,2,1,2,2,2,2
24034,09,1200,1,1,2,2,2,2,2,1,2,1,1,1,2,2
24035,09,1200,1,1,2,3,3,3,2,1,3,3,2,2,3,3
24036,09,1200,1,1,2,2,2,2,2,1,1,1,2,1,2,3
24037,09,1200,1,1,3,3,3,2,2,1,3,2,3,3,3,3
24038,09,1200,1,1,2,2,2,2,2,1,2,2,2,1,2,2
24039,09,1200,1,1,3,3,3,2,2,1,2,1,3,3,2,3
24040,09,1200,1,1,2,2,2,2,2,1,3,2,3,3,2,2
24041,09,1200,1,1,2,3,3,2,2,1,3,3,2,2,3,3
24042,09,1200,1,1,2,3,3,3,2,1,3,2,2,1,2,3
24043,09,1200,1,1,2,3,3,3,2,1,3,2,2,2,3,3
24044,09,1800,1,1,2,3,2,2,2,1,2,2,1,2,3,3
24045,09,1800,1,1,2,2,2,2,2,2,2,1,3,3,2,2
24046,09,1800,1,1,2,2,2,2,2,1,2,1,2,1,2,2
24047,09,1800,1,1,2,2,2,2,2,1,2,1,2,1,2,2
24048,09,1800,1,1,2,2,2,2,2,1,2,2,2,2,2,2
24049,09,1800,1,1,2,2,2,2,2,1,1,1,2,2,1,1
24050,09,1800,1,1,2,2,2,2,2,2,3,2,2,2,2,3
24051,09,1800,1,1,2,3,2,2,2,1,3,2,2,2,2,2
24052,09,1800,1,1,2,3,2,2,2,1,3,2,2,2,2,2
24053,09,1800,1,1,2,2,2,2,2,2,1,1,2,2,2,2
24054,09,1800,1,1,3,3,3,2,2,1,3,2,2,2,2,2
24055,09,1800,2,1,0,2,2,2,2,2,2,1,0,0,3,3
24056,09,1800,2,1,2,2,2,2,2,1,2,1,0,0,2,2
24057,09,1800,2,1,2,2,2,2,2,1,2,1,3,2,2,3
24058,09,1800,2,1,2,2,2,2,2,2,2,1,2,2,3,3
24059,09,1800,2,1,0,3,3,3,2,1,3,2,3,3,3,3
24060,09,1800,2,1,2,3,2,2,2,2,2,2,3,3,3,3
24061,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,3
24062,09,1800,2,1,2,2,2,2,2,1,2,2,1,1,2,3
24063,09,1800,2,1,1,1,1,2,2,1,1,1,2,1,1,1
24064,09,1800,2,1,2,2,2,2,2,2,1,1,2,2,2,2
24065,09,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
24066,09,1800,2,1,2,2,2,2,2,1,2,1,2,1,2,2
24067,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,3,3
24068,09,1800,2,1,2,0,2,2,2,1,3,2,2,1,3,3
24069,09,1400,2,1,2,3,2,2,2,2,3,2,3,3,3,3
24070,09,1400,2,1,3,2,2,2,2,2,3,2,3,2,2,2
24071,09,1400,2,1,2,2,3,3,2,1,2,3,3,3,3,0
24072,09,1400,2,1,2,2,2,2,2,1,3,2,2,2,3,3
24073,09,1400,2,1,2,3,2,2,2,1,2,1,2,1,2,2
24074,09,1400,2,1,2,2,2,2,2,2,2,2,3,3,2,2
24075,09,1400,2,1,2,2,2,2,2,1,2,2,3,3,2,2
24076,09,1400,2,1,2,3,3,2,2,1,3,2,3,3,3,3
24077,09,1400,2,1,3,2,3,2,2,2,2,2,2,3,2,2
24078,09,1400,2,1,2,2,2,2,2,2,2,1,1,1,1,1
24079,09,1400,2,1,3,2,3,2,2,1,3,2,2,2,2,2
24080,03,3380,3,9,2,3,3,3,2,2,3,2,2,2,3,3
24081,03,3380,3,9,3,3,3,3,2,1,3,2,2,1,3,3
24082,03,3380,3,9,2,3,2,2,2,1,2,2,3,3,2,2
24083,03,3380,3,9,2,2,2,2,2,1,1,1,2,2,1,1
24084,03,3380,3,9,2,2,2,2,2,1,2,1,2,1,1,1
24085,03,3380,3,9,2,2,2,3,2,2,2,2,2,2,3,3
24086,03,3380,3,9,2,3,3,3,2,2,2,2,2,2,3,3
24087,03,3380,3,9,2,2,2,2,2,2,2,1,2,2,3,3
24088,03,3380,3,9,2,2,2,2,2,2,2,1,2,2,1,1
24089,03,3380,3,9,2,2,2,2,2,1,2,1,1,1,2,2
24090,03,3380,3,9,2,3,3,2,2,1,2,1,3,3,2,2
24091,03,3380,3,9,2,2,2,2,2,1,2,2,2,2,3,3
24092,03,1800,1,1,2,3,3,3,2,1,2,1,2,2,2,2
24093,03,1800,1,1,2,3,2,2,2,1,2,1,2,2,1,2
24094,03,1800,1,1,2,3,3,3,2,2,3,2,0,0,3,3
24095,03,1800,1,1,2,3,2,2,2,2,3,3,3,3,2,3
24096,03,1800,1,1,2,2,2,3,2,2,2,1,2,2,3,3
24097,03,1800,1,1,2,2,2,2,2,2,2,1,2,1,1,2
24098,03,1800,1,1,2,2,2,2,2,2,2,1,1,2,2,2
24099,03,1800,1,1,2,3,2,2,2,2,3,2,3,3,2,3
24100,03,1800,1,1,2,3,2,2,2,2,3,2,2,2,2,2
24101,03,1800,1,1,2,3,2,3,2,2,2,1,3,3,2,2
24102,03,1700,2,1,2,2,2,2,2,1,2,1,0,0,3,3
24103,03,1700,2,1,2,2,2,2,2,1,1,1,3,3,2,2
24104,03,1700,2,1,2,2,2,2,2,1,2,2,3,3,2,3
24105,03,1700,2,1,2,3,3,3,2,1,3,2,2,1,2,2
24106,03,1700,2,1,2,2,2,2,2,1,2,2,3,3,3,3
24107,03,1700,2,1,2,2,2,2,2,1,2,1,2,2,2,2
24108,03,1700,2,1,2,2,2,2,2,2,3,2,0,0,3,3
24109,03,1700,2,1,2,3,3,3,2,2,3,3,3,2,3,3
24110,03,1700,2,1,2,3,3,2,2,2,3,2,2,2,2,2
24111,03,1700,2,1,2,3,3,3,2,2,3,3,2,2,2,2
24112,03,1700,2,1,2,3,3,3,2,1,3,2,3,3,3,2
24113,03,1700,2,1,2,2,2,2,2,1,2,2,3,2,2,2
24114,03,1700,2,1,2,2,1,2,2,2,2,1,2,1,2,3
24115,03,1700,2,1,2,3,3,2,2,1,3,2,2,2,1,2
24116,05,2000,1,2,2,2,2,2,2,2,2,1,3,2,2,2
24117,05,2000,1,2,2,2,2,2,2,2,2,1,2,2,2,3
24118,05,2000,1,2,2,3,2,2,2,1,2,2,2,2,2,2
24119,05,2000,1,2,0,3,2,3,3,2,2,2,3,3,1,2
24120,05,2000,1,2,2,2,2,2,2,2,2,1,2,2,2,2
24121,05,2000,1,2,0,3,3,3,2,2,3,2,0,0,2,3
24122,05,2000,1,2,2,2,2,2,2,1,2,1,2,2,1,1
24123,05,2000,1,2,2,3,2,2,2,2,2,2,2,2,1,1
24124,05,2000,1,2,2,3,2,2,2,2,3,2,2,1,2,3
24125,05,2000,1,2,2,2,2,3,2,2,1,1,2,1,1,2
24126,05,1600,2,2,0,3,2,3,2,1,2,1,0,0,1,1
24127,05,1600,2,2,2,3,2,2,2,2,3,2,2,2,2,3
24128,05,1600,2,2,2,2,2,2,2,2,1,1,3,3,1,2
24129,05,1600,2,2,2,2,2,2,2,1,1,1,2,2,2,3
24130,05,1600,2,2,2,3,2,2,2,2,3,2,3,3,1,2
24131,05,1600,2,2,2,2,2,3,2,1,3,2,2,2,3,3
24132,05,1600,2,2,2,2,2,2,2,2,2,1,3,3,2,3
24133,05,1600,2,2,2,2,2,2,2,1,2,1,0,0,2,2
24134,05,1600,2,2,2,0,2,2,2,1,3,2,2,1,3,3
24135,05,1600,2,2,2,2,2,2,2,1,2,1,3,3,3,3
24136,05,1600,2,2,2,2,2,2,2,1,3,2,3,3,1,1
24137,05,1600,2,2,2,3,3,3,2,2,2,1,3,3,2,3
24138,05,1600,2,2,2,3,2,2,2,1,2,1,2,2,2,2
24139,05,1600,2,2,2,3,2,2,2,2,2,2,3,3,3,3
24140,05,1400,1,2,2,3,3,2,2,1,3,2,3,3,3,3
24141,05,1400,1,2,3,3,3,2,2,1,2,2,2,2,2,2
24142,05,1400,1,2,2,3,3,3,2,1,3,2,3,3,2,2
24143,05,1400,1,2,2,3,3,3,2,1,2,2,3,3,3,3
24144,05,1400,1,2,2,3,2,3,2,2,2,1,3,3,2,2
24145,05,1400,1,2,3,3,3,2,2,2,3,3,2,2,2,2
24146,05,1400,1,2,2,2,2,2,2,1,2,2,3,3,3,3
24147,05,1400,1,2,2,3,2,3,2,2,2,1,0,0,2,3
24148,05,1400,1,2,0,3,2,3,2,2,3,2,0,0,3,3
24149,05,1400,1,2,2,3,3,3,2,2,2,1,3,3,2,2
24150,05,1400,1,2,3,2,3,2,2,1,2,2,2,1,2,2
24151,08,1600,1,1,2,2,2,2,2,1,3,2,3,3,2,2
24152,08,1600,1,1,2,2,2,2,2,2,1,1,2,2,2,2
24153,08,1600,1,1,2,2,2,2,2,1,2,2,3,3,2,2
24154,08,1600,1,1,2,2,2,3,2,1,2,1,1,2,1,2
24155,08,1600,1,1,2,3,3,2,2,1,3,2,3,3,2,2
24156,08,1600,1,1,2,2,2,3,2,1,2,1,2,1,2,3
24157,08,1600,1,1,2,3,2,2,2,1,2,1,1,1,1,1
24158,08,1200,1,1,2,3,3,3,2,1,3,2,2,2,1,2
24159,08,1200,1,1,2,3,2,2,2,2,3,2,3,2,2,3
24160,08,1200,1,1,3,3,3,3,2,1,3,2,1,2,1,2
24161,08,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
24162,08,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
24163,08,1200,1,1,3,3,3,2,2,1,3,3,2,2,2,3
24164,08,1200,1,1,2,3,2,2,2,1,3,2,2,2,1,2
24165,08,1200,1,1,2,3,2,2,2,2,3,3,1,2,3,3
24166,08,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
24167,08,1200,1,1,2,2,2,2,2,1,1,1,3,2,1,2
24168,08,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
24169,08,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
24170,08,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
24171,08,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
24172,08,1800,2,1,3,3,3,2,2,1,3,2,3,3,3,3
24173,08,1800,2,1,2,2,2,2,2,2,2,2,3,2,2,3
24174,08,1800,2,1,2,2,2,2,2,2,2,1,2,1,2,2
24175,08,1800,2,1,3,2,2,2,2,2,3,2,3,3,3,3
24176,08,1800,2,1,2,2,2,2,2,1,3,2,3,3,3,3
24177,08,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
24178,08,1800,2,1,2,2,2,2,2,1,2,1,3,2,3,3
24179,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,1
24180,08,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,2
24181,08,1800,2,1,2,2,2,2,2,2,2,2,3,3,2,2
24182,08,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,2
24183,08,1800,2,1,2,3,3,2,2,1,3,3,3,3,1,1
24184,03,1200,1,1,2,3,2,2,2,2,3,3,2,1,2,2
24185,03,1200,1,1,2,3,3,2,2,2,3,2,2,1,2,2
24186,03,1200,1,1,2,3,3,3,2,2,3,2,3,3,1,2
24187,03,1200,1,1,2,2,2,2,2,1,3,2,2,2,3,3
24188,03,1200,1,1,2,3,3,3,2,2,2,2,3,3,2,2
24189,03,1200,1,1,3,3,3,3,2,1,2,2,3,3,2,2
24190,03,1200,1,1,0,3,2,3,2,2,2,2,3,2,2,3
24191,03,1200,1,1,2,3,3,3,3,3,3,2,0,3,2,3
24192,03,1200,1,1,0,3,3,3,2,2,3,2,3,3,2,3
24193,03,1200,1,1,2,2,2,3,3,3,3,2,2,1,3,3
24194,03,1200,1,1,2,3,2,3,2,2,3,2,3,3,3,3
24195,05,1800,1,2,2,3,2,3,2,2,2,1,2,1,1,2
24196,05,1800,1,2,2,2,2,2,2,2,2,1,2,2,2,2
24197,05,1800,1,2,2,2,2,2,2,2,2,2,3,3,2,2
24198,05,1800,1,2,2,2,2,2,2,2,2,1,3,3,1,2
24199,05,1800,1,2,2,2,2,3,2,1,2,1,2,1,2,2
24200,05,1800,1,2,0,3,2,3,2,2,2,2,0,0,2,3
